SOURCE,STATION,DATE,SURFCHLA
IMS,0,2/4/1997,1.4
IMS,0,2/19/1997,1.1
IMS,0,3/4/1997,2.6
IMS,0,3/11/1997,1.6
IMS,0,3/18/1997,1.8
IMS,0,4/3/1997,2.6
IMS,0,4/15/1997,20.9
IMS,0,4/30/1997,4.8
IMS,0,5/14/1997,8.8
IMS,0,5/29/1997,34.7
IMS,0,6/10/1997,3.2
IMS,0,6/24/1997,2.6
IMS,0,7/8/1997,4.1
IMS,0,7/22/1997,4
IMS,0,8/7/1997,2.6
IMS,0,8/20/1997,7.7
IMS,0,9/2/1997,5
IMS,0,9/16/1997,2.5
IMS,0,9/30/1997,0.7
IMS,0,10/14/1997,1
IMS,0,10/28/1997,0.4
IMS,0,11/11/1997,0
IMS,0,12/2/1997,0.4
IMS,0,12/17/1997,0
IMS,0,1/6/1998,
IMS,0,1/12/1998,0.9
IMS,0,1/21/1998,1.7
IMS,0,2/9/1998,1
IMS,0,2/18/1998,2.3
IMS,0,3/2/1998,2.1
IMS,0,3/16/1998,2.2
IMS,0,3/31/1998,1.7
IMS,0,4/16/1998,0.59
IMS,0,4/28/1998,0.6
IMS,0,5/14/1998,1.4
IMS,0,5/27/1998,0.5
IMS,0,6/8/1998,0.5
IMS,0,6/22/1998,6.07
IMS,0,7/6/1998,9.9
IMS,0,7/21/1998,1.4
IMS,0,8/4/1998,1
IMS,0,8/17/1998,2.9
IMS,0,8/31/1998,0.4
IMS,0,9/14/1998,0.1
IMS,0,9/24/1998,0.5
IMS,0,10/12/1998,0.7
IMS,0,10/27/1998,1
IMS,0,11/9/1998,0.4
IMS,0,11/23/1998,0.3
IMS,0,12/8/1998,0.5
IMS,0,12/21/1998,0.2
IMS,0,1/5/1999,0.44
IMS,0,1/19/1999,1.01
IMS,0,2/3/1999,0.93
IMS,0,2/16/1999,1.15
IMS,0,3/2/1999,1.32
IMS,0,3/17/1999,0.46
IMS,0,3/29/1999,1.63
IMS,0,4/14/1999,0.92
IMS,0,4/26/1999,0.41
IMS,0,5/10/1999,4.82
IMS,0,5/25/1999,1.82
IMS,0,6/7/1999,8.02
IMS,0,6/21/1999,0.76
IMS,0,7/6/1999,7.16
IMS,0,7/19/1999,2.5
IMS,0,8/2/1999,8.3
IMS,0,8/17/1999,6.99
IMS,0,9/13/1999,0.6
IMS,0,9/24/1999,0.86
IMS,0,9/29/1999,0.52
IMS,0,10/11/1999,0.62
IMS,0,10/25/1999,0.61
IMS,0,11/9/1999,0.61
IMS,0,11/22/1999,0.67
IMS,0,12/8/1999,0.49
IMS,0,12/21/1999,0.84
IMS,10,1/24/1994,2.4
IMS,10,2/7/1994,3.6
IMS,10,2/14/1994,3.1
IMS,10,3/8/1994,5
IMS,10,3/15/1994,6.6
IMS,10,4/7/1994,4.6
IMS,10,4/21/1994,2.3
IMS,10,5/5/1994,1.7
IMS,10,5/25/1994,2
IMS,10,6/8/1994,8.4
IMS,10,6/30/1994,2.6
IMS,10,7/12/1994,5.1
IMS,10,7/26/1994,8.5
IMS,10,8/9/1994,4.9
IMS,10,8/23/1994,3.3
IMS,10,9/8/1994,2.9
IMS,10,9/20/1994,4.4
IMS,10,10/5/1994,9.9
IMS,10,10/25/1994,1.2
IMS,10,11/8/1994,8.3
IMS,10,11/29/1994,4
IMS,10,12/13/1994,0.8
IMS,10,1/4/1995,0.8
IMS,10,1/26/1995,3.5
IMS,10,2/22/1995,4
IMS,10,3/7/1995,4.1
IMS,10,3/22/1995,8.1
IMS,10,3/28/1995,1.9
IMS,10,4/11/1995,1.3
IMS,10,4/26/1995,3.1
IMS,10,5/9/1995,1.9
IMS,10,5/23/1995,2.3
IMS,10,6/6/1995,2
IMS,10,6/13/1995,3.2
IMS,10,6/21/1995,1
IMS,10,7/5/1995,1.1
IMS,10,7/18/1995,0.8
IMS,10,8/1/1995,4.1
IMS,10,8/9/1995,3.8
IMS,10,8/15/1995,8.6
IMS,10,8/29/1995,3.4
IMS,10,9/12/1995,1
IMS,10,9/27/1995,1.4
IMS,10,10/11/1995,0.4
IMS,10,10/24/1995,0
IMS,10,11/8/1995,0.5
IMS,10,11/20/1995,1.7
IMS,10,12/12/1995,0.5
IMS,10,1/10/1996,3.9
IMS,10,1/11/1996,
IMS,10,1/30/1996,7.1
IMS,10,2/22/1996,3.8
IMS,10,3/5/1996,3.2
IMS,10,3/25/1996,2
IMS,10,4/1/1996,2.1
IMS,10,4/18/1996,1
IMS,10,5/2/1996,0.9
IMS,10,5/14/1996,1.7
IMS,10,5/29/1996,1.77
IMS,10,6/12/1996,2.5
IMS,10,6/25/1996,2.8
IMS,10,7/10/1996,8.1
IMS,10,7/17/1996,0.8
IMS,10,7/25/1996,0.7
IMS,10,8/6/1996,2.9
IMS,10,8/20/1996,2
IMS,10,9/3/1996,0.5
IMS,10,9/9/1996,0.5
IMS,10,9/16/1996,1.6
IMS,10,10/2/1996,3
IMS,10,10/24/1996,1.2
IMS,10,11/6/1996,1.1
IMS,10,11/19/1996,1.3
IMS,10,12/3/1996,0.6
IMS,10,12/17/1996,1.6
IMS,10,1/7/1997,1.91
IMS,10,1/22/1997,1.7
IMS,10,2/4/1997,2.2
IMS,10,2/19/1997,2.1
IMS,10,3/4/1997,1.6
IMS,10,3/11/1997,1.7
IMS,10,3/18/1997,2.5
IMS,10,4/3/1997,3.5
IMS,10,4/15/1997,25.2
IMS,10,4/30/1997,2.5
IMS,10,5/14/1997,11.3
IMS,10,5/29/1997,41.2
IMS,10,6/10/1997,3
IMS,10,6/24/1997,5.6
IMS,10,7/8/1997,5.5
IMS,10,7/22/1997,7
IMS,10,8/7/1997,3.5
IMS,10,8/20/1997,7.3
IMS,10,9/2/1997,34.5
IMS,10,9/16/1997,3
IMS,10,9/30/1997,1
IMS,10,10/14/1997,0.5
IMS,10,10/28/1997,0.4
IMS,10,11/11/1997,0.1
IMS,10,12/2/1997,0.3
IMS,10,12/17/1997,0
IMS,10,1/6/1998,
IMS,10,1/12/1998,0.7
IMS,10,1/21/1998,1.4
IMS,10,2/9/1998,0.9
IMS,10,2/18/1998,1.9
IMS,10,3/2/1998,1.6
IMS,10,3/16/1998,2.8
IMS,10,3/31/1998,1.3
IMS,10,4/16/1998,0.31
IMS,10,4/28/1998,0.6
IMS,10,5/14/1998,1.5
IMS,10,5/27/1998,0.3
IMS,10,6/8/1998,0.5
IMS,10,6/22/1998,3.94
IMS,10,7/6/1998,15.4
IMS,10,7/21/1998,1.6
IMS,10,8/4/1998,1.3
IMS,10,8/17/1998,2.2
IMS,10,8/31/1998,0.3
IMS,10,9/14/1998,0.2
IMS,10,9/24/1998,0.5
IMS,10,10/12/1998,1.4
IMS,10,10/27/1998,1.2
IMS,10,11/9/1998,0.3
IMS,10,11/23/1998,0.1
IMS,10,12/8/1998,0.3
IMS,10,12/21/1998,0.2
IMS,10,1/5/1999,1.02
IMS,10,1/19/1999,0.86
IMS,10,2/3/1999,0.58
IMS,10,2/16/1999,1.28
IMS,10,3/2/1999,0.79
IMS,10,3/17/1999,0.35
IMS,10,3/29/1999,0.74
IMS,10,4/14/1999,0.33
IMS,10,4/26/1999,0.7
IMS,10,5/10/1999,10.19
IMS,10,5/25/1999,2.27
IMS,10,6/7/1999,5.55
IMS,10,6/21/1999,0.42
IMS,10,7/6/1999,4.02
IMS,10,7/19/1999,3.07
IMS,10,8/2/1999,8.81
IMS,10,8/17/1999,10.42
IMS,10,9/13/1999,0.89
IMS,10,9/24/1999,0.78
IMS,10,9/29/1999,0.63
IMS,10,10/11/1999,0.89
IMS,10,10/25/1999,0.57
IMS,10,11/9/1999,0.55
IMS,10,11/22/1999,0.8
IMS,10,12/8/1999,0.83
IMS,10,12/21/1999,0.95
IMS,20,1/24/1994,2
IMS,20,2/7/1994,3.7
IMS,20,2/14/1994,4.1
IMS,20,3/8/1994,3.6
IMS,20,3/15/1994,5.7
IMS,20,4/7/1994,4.5
IMS,20,4/21/1994,1.9
IMS,20,5/5/1994,1.6
IMS,20,5/25/1994,2.1
IMS,20,6/8/1994,7.1
IMS,20,6/30/1994,4.1
IMS,20,7/12/1994,4.6
IMS,20,7/26/1994,6.3
IMS,20,8/9/1994,11
IMS,20,8/23/1994,7.1
IMS,20,9/8/1994,83.8
IMS,20,9/20/1994,13.6
IMS,20,10/5/1994,18.3
IMS,20,10/25/1994,5.3
IMS,20,11/8/1994,59
IMS,20,11/29/1994,7.5
IMS,20,12/13/1994,4.2
IMS,20,1/4/1995,3.7
IMS,20,1/26/1995,21.3
IMS,20,2/22/1995,3.1
IMS,20,3/7/1995,5.8
IMS,20,3/22/1995,5.6
IMS,20,3/28/1995,2.3
IMS,20,4/11/1995,1.9
IMS,20,4/26/1995,2.6
IMS,20,5/9/1995,2.8
IMS,20,5/23/1995,3.6
IMS,20,6/6/1995,1.3
IMS,20,6/13/1995,0.4
IMS,20,6/21/1995,
IMS,20,7/5/1995,3.2
IMS,20,7/18/1995,1.1
IMS,20,8/1/1995,6
IMS,20,8/9/1995,3.1
IMS,20,8/15/1995,12.6
IMS,20,8/29/1995,19.9
IMS,20,9/12/1995,3.3
IMS,20,9/27/1995,2.5
IMS,20,10/11/1995,0.6
IMS,20,10/24/1995,0.2
IMS,20,11/8/1995,0.8
IMS,20,11/20/1995,1.2
IMS,20,12/12/1995,0.4
IMS,20,1/10/1996,3.4
IMS,20,1/11/1996,3
IMS,20,1/30/1996,7.6
IMS,20,2/22/1996,5.1
IMS,20,3/5/1996,4.6
IMS,20,3/25/1996,1.9
IMS,20,4/1/1996,2.4
IMS,20,4/18/1996,0.7
IMS,20,5/2/1996,1.6
IMS,20,5/14/1996,1.9
IMS,20,5/29/1996,2.24
IMS,20,6/12/1996,13.3
IMS,20,6/25/1996,3.7
IMS,20,7/10/1996,4.2
IMS,20,7/17/1996,1.1
IMS,20,7/25/1996,0.8
IMS,20,8/6/1996,1.4
IMS,20,8/20/1996,1.8
IMS,20,9/3/1996,0.8
IMS,20,9/9/1996,0.6
IMS,20,9/16/1996,1.3
IMS,20,10/2/1996,1.8
IMS,20,10/24/1996,1.2
IMS,20,11/6/1996,1.3
IMS,20,11/19/1996,1.4
IMS,20,12/3/1996,0.8
IMS,20,12/17/1996,1.5
IMS,20,1/7/1997,1.44
IMS,20,1/22/1997,1.8
IMS,20,2/4/1997,2.4
IMS,20,2/19/1997,1.4
IMS,20,3/4/1997,2.1
IMS,20,3/11/1997,1.6
IMS,20,3/18/1997,2.3
IMS,20,4/3/1997,1.5
IMS,20,4/15/1997,37.3
IMS,20,4/30/1997,2.3
IMS,20,5/14/1997,7.2
IMS,20,5/29/1997,35.4
IMS,20,6/10/1997,5.6
IMS,20,6/24/1997,6.3
IMS,20,7/8/1997,7.5
IMS,20,7/22/1997,5.8
IMS,20,8/7/1997,5.7
IMS,20,8/20/1997,7.1
IMS,20,9/2/1997,93.4
IMS,20,9/16/1997,7.1
IMS,20,9/30/1997,0.8
IMS,20,10/14/1997,0.6
IMS,20,10/28/1997,1.3
IMS,20,11/11/1997,2.5
IMS,20,12/2/1997,0.3
IMS,20,12/17/1997,0.2
IMS,20,1/6/1998,
IMS,20,1/12/1998,0.7
IMS,20,1/21/1998,1.2
IMS,20,2/9/1998,1.4
IMS,20,2/18/1998,4
IMS,20,3/2/1998,2.4
IMS,20,3/16/1998,2.4
IMS,20,3/31/1998,1.7
IMS,20,4/16/1998,0.68
IMS,20,4/28/1998,0.6
IMS,20,5/14/1998,0.9
IMS,20,5/27/1998,0.4
IMS,20,6/8/1998,0.5
IMS,20,6/22/1998,2
IMS,20,7/6/1998,5.7
IMS,20,7/21/1998,0.9
IMS,20,8/4/1998,0.8
IMS,20,8/17/1998,1.8
IMS,20,8/31/1998,0.4
IMS,20,9/14/1998,0.2
IMS,20,9/24/1998,0.7
IMS,20,10/12/1998,0.6
IMS,20,10/27/1998,0.8
IMS,20,11/9/1998,0.3
IMS,20,11/23/1998,0.3
IMS,20,12/8/1998,0.4
IMS,20,12/21/1998,0.3
IMS,20,1/5/1999,0.76
IMS,20,1/19/1999,1.15
IMS,20,2/3/1999,0.46
IMS,20,2/16/1999,1.28
IMS,20,3/2/1999,0.5
IMS,20,3/17/1999,0.24
IMS,20,3/29/1999,0.47
IMS,20,4/14/1999,0.4
IMS,20,4/26/1999,0.72
IMS,20,5/10/1999,0.43
IMS,20,5/25/1999,1.65
IMS,20,6/7/1999,2.66
IMS,20,6/21/1999,0.52
IMS,20,7/6/1999,6.93
IMS,20,7/19/1999,2.39
IMS,20,8/2/1999,12.86
IMS,20,8/17/1999,8.15
IMS,20,9/13/1999,0.66
IMS,20,9/24/1999,0.84
IMS,20,9/29/1999,0.65
IMS,20,10/11/1999,0.73
IMS,20,10/25/1999,0.64
IMS,20,11/9/1999,0.51
IMS,20,11/22/1999,11.07
IMS,20,12/8/1999,0.54
IMS,20,12/21/1999,0.74
IMS,30,1/24/1994,4.6
IMS,30,2/7/1994,4.5
IMS,30,2/14/1994,4.4
IMS,30,3/8/1994,5.1
IMS,30,3/15/1994,6.6
IMS,30,4/7/1994,4.9
IMS,30,4/21/1994,9.5
IMS,30,5/5/1994,11.5
IMS,30,5/25/1994,21.7
IMS,30,6/8/1994,44.6
IMS,30,6/30/1994,39.9
IMS,30,7/12/1994,7.1
IMS,30,7/26/1994,15.6
IMS,30,8/9/1994,5.9
IMS,30,8/23/1994,28
IMS,30,9/8/1994,3.4
IMS,30,9/20/1994,22.9
IMS,30,10/5/1994,8.2
IMS,30,10/25/1994,11.2
IMS,30,11/8/1994,40.5
IMS,30,11/29/1994,34.4
IMS,30,12/13/1994,49.9
IMS,30,1/4/1995,54.1
IMS,30,1/26/1995,2.8
IMS,30,2/22/1995,3.6
IMS,30,3/7/1995,7.5
IMS,30,3/22/1995,7.1
IMS,30,3/28/1995,3.5
IMS,30,4/11/1995,8.2
IMS,30,4/26/1995,16.3
IMS,30,5/9/1995,30.9
IMS,30,5/23/1995,98.4
IMS,30,6/6/1995,4.8
IMS,30,6/13/1995,0.7
IMS,30,6/21/1995,0.8
IMS,30,7/5/1995,6.2
IMS,30,7/18/1995,1.6
IMS,30,8/1/1995,19.6
IMS,30,8/9/1995,11.5
IMS,30,8/15/1995,29.6
IMS,30,8/29/1995,110.1
IMS,30,9/12/1995,8.6
IMS,30,9/27/1995,14.8
IMS,30,10/11/1995,3.9
IMS,30,10/24/1995,2.6
IMS,30,11/8/1995,1.6
IMS,30,11/20/1995,1.8
IMS,30,12/12/1995,0.9
IMS,30,1/10/1996,5.9
IMS,30,1/11/1996,
IMS,30,1/30/1996,9.5
IMS,30,2/22/1996,3.7
IMS,30,3/5/1996,6.2
IMS,30,3/25/1996,3.3
IMS,30,4/1/1996,2.7
IMS,30,4/18/1996,8.2
IMS,30,5/2/1996,9.3
IMS,30,5/14/1996,8.6
IMS,30,5/29/1996,16.3
IMS,30,6/12/1996,8.88
IMS,30,6/25/1996,32.4
IMS,30,7/10/1996,40.8
IMS,30,7/17/1996,2.6
IMS,30,7/25/1996,9.2
IMS,30,8/6/1996,13.6
IMS,30,8/20/1996,22.8
IMS,30,9/3/1996,11.7
IMS,30,9/9/1996,1.3
IMS,30,9/16/1996,1
IMS,30,10/2/1996,6.9
IMS,30,10/24/1996,1.9
IMS,30,11/6/1996,2.2
IMS,30,11/19/1996,1.7
IMS,30,12/3/1996,0.6
IMS,30,12/17/1996,2.6
IMS,30,1/7/1997,1.63
IMS,30,1/22/1997,1.3
IMS,30,2/4/1997,3.2
IMS,30,2/19/1997,2.4
IMS,30,3/4/1997,4.1
IMS,30,3/11/1997,3
IMS,30,3/18/1997,3.8
IMS,30,4/3/1997,10.6
IMS,30,4/15/1997,30.7
IMS,30,4/30/1997,6.8
IMS,30,5/14/1997,6.9
IMS,30,5/29/1997,4.4
IMS,30,6/10/1997,21.3
IMS,30,6/24/1997,39.1
IMS,30,7/8/1997,56.8
IMS,30,7/22/1997,9
IMS,30,8/7/1997,10
IMS,30,8/20/1997,23.1
IMS,30,9/2/1997,25.8
IMS,30,9/16/1997,8.9
IMS,30,9/30/1997,16.9
IMS,30,10/14/1997,0.9
IMS,30,10/28/1997,23.9
IMS,30,11/11/1997,15.4
IMS,30,12/2/1997,0.7
IMS,30,12/17/1997,8.6
IMS,30,1/6/1998,
IMS,30,1/12/1998,0.8
IMS,30,1/21/1998,0.8
IMS,30,2/9/1998,1.2
IMS,30,2/18/1998,1.9
IMS,30,3/2/1998,2.1
IMS,30,3/16/1998,1.7
IMS,30,3/31/1998,1.7
IMS,30,4/16/1998,0.13
IMS,30,4/28/1998,0.8
IMS,30,5/14/1998,0.9
IMS,30,5/27/1998,0.4
IMS,30,6/8/1998,0.8
IMS,30,6/22/1998,7.01
IMS,30,7/6/1998,33.3
IMS,30,7/21/1998,9.8
IMS,30,8/4/1998,6
IMS,30,8/17/1998,9.6
IMS,30,8/31/1998,1
IMS,30,9/14/1998,2.5
IMS,30,9/24/1998,6
IMS,30,10/12/1998,6.3
IMS,30,10/27/1998,4.7
IMS,30,11/9/1998,3
IMS,30,11/23/1998,0.9
IMS,30,12/8/1998,3.5
IMS,30,12/21/1998,1
IMS,30,1/5/1999,0.51
IMS,30,1/19/1999,0.71
IMS,30,2/3/1999,1.08
IMS,30,2/16/1999,4.51
IMS,30,3/2/1999,1.01
IMS,30,3/17/1999,0.63
IMS,30,3/29/1999,0.79
IMS,30,4/14/1999,3.46
IMS,30,4/26/1999,2.86
IMS,30,5/10/1999,4.61
IMS,30,5/25/1999,10.28
IMS,30,6/7/1999,35.96
IMS,30,6/21/1999,9.63
IMS,30,7/6/1999,23
IMS,30,7/19/1999,28.68
IMS,30,8/2/1999,27.11
IMS,30,8/17/1999,26.21
IMS,30,9/1/1999,15.35
IMS,30,9/13/1999,0.73
IMS,30,9/24/1999,0.8
IMS,30,9/29/1999,0.59
IMS,30,10/11/1999,0.85
IMS,30,10/25/1999,0.45
IMS,30,11/9/1999,0.68
IMS,30,11/22/1999,1.95
IMS,30,12/8/1999,7.13
IMS,30,12/21/1999,0.9
IMS,50,4/18/1996,
IMS,50,5/2/1996,18.4
IMS,50,5/14/1996,46.3
IMS,50,5/29/1996,33.4
IMS,50,6/12/1996,27.3
IMS,50,6/25/1996,36.1
IMS,50,7/10/1996,26
IMS,50,7/17/1996,2.8
IMS,50,7/25/1996,8.3
IMS,50,8/6/1996,10.9
IMS,50,8/20/1996,28.4
IMS,50,9/3/1996,14.2
IMS,50,9/9/1996,1.4
IMS,50,9/16/1996,1.9
IMS,50,10/2/1996,7.2
IMS,50,10/24/1996,4.3
IMS,50,11/6/1996,1.9
IMS,50,11/19/1996,1.2
IMS,50,12/3/1996,1.1
IMS,50,12/17/1996,3.2
IMS,50,1/7/1997,2.76
IMS,50,1/22/1997,1.8
IMS,50,2/4/1997,6.5
IMS,50,2/19/1997,2
IMS,50,3/4/1997,12.4
IMS,50,3/11/1997,5
IMS,50,3/18/1997,8.9
IMS,50,4/3/1997,5.3
IMS,50,4/15/1997,34
IMS,50,4/30/1997,16.6
IMS,50,5/14/1997,13.7
IMS,50,5/29/1997,6.4
IMS,50,6/10/1997,5.3
IMS,50,6/24/1997,17.9
IMS,50,7/8/1997,20.8
IMS,50,7/22/1997,13.5
IMS,50,8/7/1997,53.5
IMS,50,8/20/1997,17.5
IMS,50,9/2/1997,17
IMS,50,9/16/1997,8.4
IMS,50,9/30/1997,13.5
IMS,50,10/14/1997,17.5
IMS,50,10/28/1997,13.7
IMS,50,11/11/1997,3
IMS,50,12/2/1997,4.2
IMS,50,12/17/1997,7.6
IMS,50,1/6/1998,
IMS,50,1/12/1998,1.2
IMS,50,1/21/1998,1.3
IMS,50,2/9/1998,1.3
IMS,50,2/18/1998,2.9
IMS,50,3/2/1998,2.1
IMS,50,3/16/1998,1.7
IMS,50,3/31/1998,2.1
IMS,50,4/16/1998,0.23
IMS,50,4/28/1998,0.5
IMS,50,5/14/1998,1.2
IMS,50,5/27/1998,4.9
IMS,50,6/8/1998,1
IMS,50,6/22/1998,11.12
IMS,50,7/6/1998,13.6
IMS,50,7/21/1998,23.9
IMS,50,8/4/1998,23.9
IMS,50,8/17/1998,21.6
IMS,50,8/31/1998,5.7
IMS,50,9/14/1998,8.9
IMS,50,9/24/1998,22.2
IMS,50,10/12/1998,26.8
IMS,50,10/27/1998,23.8
IMS,50,11/9/1998,27.3
IMS,50,11/23/1998,7.8
IMS,50,12/8/1998,16
IMS,50,12/21/1998,2.1
IMS,50,1/5/1999,2.29
IMS,50,1/19/1999,0.66
IMS,50,2/3/1999,0.93
IMS,50,2/16/1999,2.16
IMS,50,3/2/1999,1.64
IMS,50,3/17/1999,1.91
IMS,50,3/29/1999,1.43
IMS,50,4/14/1999,3.32
IMS,50,4/26/1999,9.02
IMS,50,5/10/1999,11.47
IMS,50,5/25/1999,12.63
IMS,50,6/7/1999,11.12
IMS,50,6/21/1999,35.78
IMS,50,7/6/1999,9.26
IMS,50,7/19/1999,28.18
IMS,50,8/2/1999,18.2
IMS,50,8/17/1999,10.52
IMS,50,9/1/1999,24.59
IMS,50,9/13/1999,1.03
IMS,50,9/24/1999,0.81
IMS,50,9/29/1999,0.64
IMS,50,10/11/1999,1.63
IMS,50,10/25/1999,0.55
IMS,50,11/9/1999,0.9
IMS,50,11/22/1999,0.73
IMS,50,12/8/1999,6.3
IMS,50,12/21/1999,3.3
IMS,60,4/18/1996,21.8
IMS,60,5/2/1996,52.1
IMS,60,5/14/1996,45.6
IMS,60,5/29/1996,15.5
IMS,60,6/12/1996,31.66
IMS,60,6/25/1996,37.4
IMS,60,7/10/1996,16.7
IMS,60,7/17/1996,5
IMS,60,7/25/1996,11.5
IMS,60,8/6/1996,23.2
IMS,60,8/20/1996,38
IMS,60,9/3/1996,17.4
IMS,60,9/9/1996,1.1
IMS,60,9/16/1996,1.5
IMS,60,10/2/1996,17.8
IMS,60,10/24/1996,5.7
IMS,60,11/6/1996,5.4
IMS,60,11/19/1996,18.3
IMS,60,12/3/1996,2.6
IMS,60,12/17/1996,2.5
IMS,60,1/7/1997,3.13
IMS,60,1/22/1997,1.6
IMS,60,2/4/1997,10.9
IMS,60,2/19/1997,3.2
IMS,60,3/4/1997,6.4
IMS,60,3/11/1997,8.3
IMS,60,3/18/1997,12.5
IMS,60,4/3/1997,13.6
IMS,60,4/15/1997,51.3
IMS,60,4/30/1997,17.5
IMS,60,5/14/1997,15.1
IMS,60,5/29/1997,5.3
IMS,60,6/10/1997,7.7
IMS,60,6/24/1997,4.6
IMS,60,7/8/1997,7.9
IMS,60,7/22/1997,9.2
IMS,60,8/7/1997,10.4
IMS,60,8/20/1997,7.6
IMS,60,9/2/1997,12.8
IMS,60,9/16/1997,4.8
IMS,60,9/30/1997,8.3
IMS,60,10/14/1997,1.9
IMS,60,10/28/1997,19
IMS,60,11/11/1997,3.5
IMS,60,12/2/1997,12.6
IMS,60,12/17/1997,39.9
IMS,60,1/6/1998,
IMS,60,1/12/1998,2.9
IMS,60,1/21/1998,3.6
IMS,60,2/9/1998,1
IMS,60,2/18/1998,3
IMS,60,3/2/1998,2.6
IMS,60,3/16/1998,1.3
IMS,60,3/31/1998,2.2
IMS,60,4/16/1998,0.4
IMS,60,4/28/1998,5.5
IMS,60,5/14/1998,16.8
IMS,60,5/27/1998,9.8
IMS,60,6/8/1998,35.1
IMS,60,6/22/1998,33.73
IMS,60,7/6/1998,17
IMS,60,7/21/1998,14.8
IMS,60,8/4/1998,15.4
IMS,60,8/17/1998,18
IMS,60,8/31/1998,7
IMS,60,9/14/1998,17.7
IMS,60,9/24/1998,25.6
IMS,60,10/12/1998,13.7
IMS,60,10/27/1998,35.7
IMS,60,11/9/1998,24.5
IMS,60,11/23/1998,15
IMS,60,12/8/1998,27.4
IMS,60,12/21/1998,0.6
IMS,60,1/5/1999,3.22
IMS,60,1/19/1999,2.14
IMS,60,2/3/1999,1.09
IMS,60,2/16/1999,5.22
IMS,60,3/2/1999,2.29
IMS,60,3/17/1999,10.9
IMS,60,3/29/1999,3.51
IMS,60,4/14/1999,26.39
IMS,60,4/26/1999,24.82
IMS,60,5/10/1999,13.25
IMS,60,5/25/1999,12.35
IMS,60,6/7/1999,8.19
IMS,60,6/21/1999,27.6
IMS,60,7/6/1999,9.32
IMS,60,7/19/1999,22.12
IMS,60,8/2/1999,16.55
IMS,60,8/17/1999,10.41
IMS,60,9/13/1999,8.75
IMS,60,9/24/1999,0.77
IMS,60,9/29/1999,0.85
IMS,60,10/11/1999,0.61
IMS,60,10/25/1999,0.82
IMS,60,11/9/1999,2.03
IMS,60,11/22/1999,31.98
IMS,60,12/8/1999,18.4
IMS,60,12/21/1999,19.81
IMS,70,1/24/1994,5.2
IMS,70,2/7/1994,9.5
IMS,70,2/14/1994,106.3
IMS,70,3/8/1994,5.4
IMS,70,3/15/1994,5.6
IMS,70,4/7/1994,14.4
IMS,70,4/21/1994,32.7
IMS,70,5/5/1994,17
IMS,70,5/25/1994,16.3
IMS,70,6/8/1994,38.7
IMS,70,6/30/1994,18.4
IMS,70,7/12/1994,11.5
IMS,70,7/26/1994,15.4
IMS,70,8/9/1994,11.6
IMS,70,8/23/1994,20.3
IMS,70,9/8/1994,12.5
IMS,70,9/20/1994,7
IMS,70,10/5/1994,8.5
IMS,70,10/25/1994,21.4
IMS,70,11/8/1994,5.7
IMS,70,11/29/1994,20.6
IMS,70,12/13/1994,21.2
IMS,70,1/4/1995,14.7
IMS,70,1/26/1995,32.2
IMS,70,2/22/1995,32.8
IMS,70,3/7/1995,9.8
IMS,70,3/22/1995,7
IMS,70,3/28/1995,5.2
IMS,70,4/11/1995,40.4
IMS,70,4/26/1995,26.1
IMS,70,5/9/1995,9.1
IMS,70,5/23/1995,14.8
IMS,70,6/6/1995,13.2
IMS,70,6/13/1995,12.9
IMS,70,6/21/1995,27.2
IMS,70,7/5/1995,28
IMS,70,7/18/1995,27.1
IMS,70,8/1/1995,12.9
IMS,70,8/9/1995,13.5
IMS,70,8/15/1995,14
IMS,70,8/29/1995,19.6
IMS,70,9/12/1995,32.5
IMS,70,9/27/1995,37.4
IMS,70,10/11/1995,14.5
IMS,70,10/24/1995,31.4
IMS,70,11/8/1995,90.1
IMS,70,11/20/1995,2.9
IMS,70,12/12/1995,13.5
IMS,70,1/10/1996,48.2
IMS,70,1/11/1996,
IMS,70,1/30/1996,7.6
IMS,70,2/22/1996,8.5
IMS,70,3/5/1996,36.7
IMS,70,3/25/1996,30.7
IMS,70,4/1/1996,14
IMS,70,4/18/1996,39.1
IMS,70,5/2/1996,43.3
IMS,70,5/14/1996,30.2
IMS,70,5/29/1996,13.7
IMS,70,6/12/1996,32.96
IMS,70,6/25/1996,22.4
IMS,70,7/10/1996,14.8
IMS,70,7/17/1996,9.8
IMS,70,7/25/1996,19.3
IMS,70,8/6/1996,12.7
IMS,70,8/20/1996,1.5
IMS,70,9/3/1996,14
IMS,70,9/9/1996,1.9
IMS,70,9/16/1996,4
IMS,70,10/2/1996,13
IMS,70,10/24/1996,3.5
IMS,70,11/6/1996,6.7
IMS,70,11/19/1996,16.6
IMS,70,12/3/1996,4.6
IMS,70,12/17/1996,3.3
IMS,70,1/7/1997,3.35
IMS,70,1/22/1997,1.2
IMS,70,2/4/1997,12.9
IMS,70,2/19/1997,3
IMS,70,3/4/1997,2.7
IMS,70,3/11/1997,6.7
IMS,70,3/18/1997,10.6
IMS,70,4/3/1997,17.3
IMS,70,4/15/1997,32.8
IMS,70,4/30/1997,18.7
IMS,70,5/14/1997,13.2
IMS,70,5/29/1997,5.2
IMS,70,6/10/1997,5.2
IMS,70,6/24/1997,3.3
IMS,70,7/8/1997,6.6
IMS,70,7/22/1997,4
IMS,70,8/7/1997,10.1
IMS,70,8/20/1997,11
